,"Tag, Score",Count
8462,"Row(_1='shinywidgets', _2=0)",1
8463,"Row(_1='system.text.json', _2=0)",4
8464,"Row(_1='sourcegenerators', _2=0)",1
8465,"Row(_1='read-the-docs', _2=1)",1
8466,"Row(_1='jasmine', _2=0)",5
8467,"Row(_1='razor-pages', _2=1)",3
8468,"Row(_1='partial-views', _2=1)",1
8469,"Row(_1='mongoose', _2=-1)",2
8470,"Row(_1='azure-devops-services', _2=0)",1
8471,"Row(_1='setinterval', _2=1)",1
8472,"Row(_1='rrule', _2=0)",1
8473,"Row(_1='aggregate', _2=1)",4
8474,"Row(_1='opengl', _2=-2)",1
8475,"Row(_1='mutation-observers', _2=-1)",1
8476,"Row(_1='io', _2=1)",1
8477,"Row(_1='signals', _2=1)",1
8478,"Row(_1='octave', _2=1)",1
8479,"Row(_1='xampp', _2=1)",2
8480,"Row(_1='port', _2=1)",1
8481,"Row(_1='netstat', _2=1)",1
8482,"Row(_1='.net-core-3.1', _2=0)",2
8483,"Row(_1='this', _2=1)",2
8484,"Row(_1='arrow-functions', _2=1)",2
8485,"Row(_1='http-get', _2=0)",1
8486,"Row(_1='factory-boy', _2=1)",1
8487,"Row(_1='tls1.2', _2=0)",2
8488,"Row(_1='flutter-streambuilder', _2=0)",1
8489,"Row(_1='max', _2=-2)",1
8490,"Row(_1='filepond', _2=1)",1
8491,"Row(_1='nuxt-bridge', _2=1)",1
8492,"Row(_1='httpbackend', _2=0)",1
8493,"Row(_1='character-encoding', _2=0)",10
8494,"Row(_1='pythonanywhere', _2=0)",1
8495,"Row(_1='mobx', _2=0)",2
8496,"Row(_1='altair', _2=1)",1
8497,"Row(_1='dpath', _2=0)",1
8498,"Row(_1='overloading', _2=5)",1
8499,"Row(_1='resultset', _2=0)",2
8500,"Row(_1='line', _2=0)",6
8501,"Row(_1='arkit', _2=2)",1
8502,"Row(_1='realitykit', _2=2)",1
8503,"Row(_1='carbon', _2=1)",1
8504,"Row(_1='ktor-client', _2=0)",1
8505,"Row(_1='default', _2=1)",1
8506,"Row(_1='initializer-list', _2=1)",1
8507,"Row(_1='ssis', _2=1)",2
8508,"Row(_1='formatting', _2=1)",2
8509,"Row(_1='textfield', _2=0)",3
8510,"Row(_1='alertview', _2=0)",1
8511,"Row(_1='vetur', _2=0)",1
8512,"Row(_1='contingency', _2=0)",1
8513,"Row(_1='dataframe', _2=-1)",10
8514,"Row(_1='lodash', _2=0)",2
8515,"Row(_1='kotlin-multiplatform', _2=0)",1
8516,"Row(_1='kotlin-js', _2=0)",1
8517,"Row(_1='iteration', _2=1)",5
8518,"Row(_1='android-management-api', _2=0)",1
8519,"Row(_1='liquid', _2=0)",7
8520,"Row(_1='char', _2=0)",3
8521,"Row(_1='autodesk-forge', _2=1)",2
8522,"Row(_1='autodesk-viewer', _2=1)",1
8523,"Row(_1='autodesk', _2=1)",1
8524,"Row(_1='odoo-14', _2=0)",3
8525,"Row(_1='odoo-15', _2=0)",1
8526,"Row(_1='struct', _2=-2)",2
8527,"Row(_1='reflection', _2=-2)",1
8528,"Row(_1='iteration', _2=-2)",1
8529,"Row(_1='packed', _2=-2)",1
8530,"Row(_1='xamarin.ios', _2=1)",1
8531,"Row(_1='ionic3', _2=0)",2
8532,"Row(_1='backoffice', _2=0)",1
8533,"Row(_1='kdtree', _2=0)",1
8534,"Row(_1='enterprise-miner', _2=0)",1
8535,"Row(_1='static-linking', _2=0)",1
8536,"Row(_1='powermockito', _2=0)",4
8537,"Row(_1='flatmap', _2=0)",2
8538,"Row(_1='google-cloud-composer', _2=0)",2
8539,"Row(_1='callstack', _2=0)",1
8540,"Row(_1='etl', _2=2)",2
8541,"Row(_1='reqwest', _2=0)",1
8542,"Row(_1='tokio', _2=0)",1
8543,"Row(_1='knockout.js', _2=0)",4
8544,"Row(_1='knockout-mvc', _2=0)",2
8545,"Row(_1='kong', _2=0)",3
8546,"Row(_1='springdoc', _2=0)",1
8547,"Row(_1='gltf', _2=0)",2
8548,"Row(_1='google-cloud-kms', _2=0)",1
8549,"Row(_1='vuejs2', _2=2)",2
8550,"Row(_1='fetch', _2=2)",1
8551,"Row(_1='vue-component', _2=2)",1
8552,"Row(_1='duende-identity-server', _2=0)",1
8553,"Row(_1='hybrid', _2=0)",1
8554,"Row(_1='graphiql', _2=0)",1
8555,"Row(_1='wp-graphql', _2=0)",1
8556,"Row(_1='functional-programming', _2=0)",2
8557,"Row(_1='function-object', _2=0)",1
8558,"Row(_1='azure-purview', _2=1)",1
8559,"Row(_1='notifyicon', _2=0)",1
8560,"Row(_1='contextmenustrip', _2=0)",1
8561,"Row(_1='priority-queue', _2=0)",2
8562,"Row(_1='round-robin', _2=0)",1
8563,"Row(_1='android-api-levels', _2=0)",1
8564,"Row(_1='sitefinity', _2=0)",1
8565,"Row(_1='view', _2=1)",2
8566,"Row(_1='launch', _2=0)",1
8567,"Row(_1='core-ui', _2=0)",1
8568,"Row(_1='metricbeat', _2=0)",1
8569,"Row(_1='sigmoid', _2=1)",1
8570,"Row(_1='fetch', _2=0)",21
8571,"Row(_1='module', _2=1)",6
8572,"Row(_1='powerbi', _2=2)",1
8573,"Row(_1='openjfx', _2=0)",1
8574,"Row(_1='gluonfx', _2=0)",1
8575,"Row(_1='functional-programming', _2=4)",1
8576,"Row(_1='lazy-evaluation', _2=4)",1
8577,"Row(_1='idris', _2=4)",1
8578,"Row(_1='chartjs-plugin-annotation', _2=0)",2
8579,"Row(_1='esapi', _2=0)",1
8580,"Row(_1='web-project', _2=0)",1
8581,"Row(_1='across', _2=1)",1
8582,"Row(_1='flutter-cubit', _2=0)",1
8583,"Row(_1='dependencies', _2=1)",2
8584,"Row(_1='git-submodules', _2=1)",1
8585,"Row(_1='redhat', _2=0)",2
8586,"Row(_1='wget', _2=0)",3
8587,"Row(_1='dynatrace', _2=0)",1
8588,"Row(_1='video-streaming', _2=0)",5
8589,"Row(_1='android-camerax', _2=0)",1
8590,"Row(_1='xiaomi', _2=0)",4
8591,"Row(_1='r', _2=-3)",2
8592,"Row(_1='permutation', _2=-3)",1
8593,"Row(_1='clipboard', _2=0)",4
8594,"Row(_1='mql', _2=0)",1
8595,"Row(_1='runtime-error', _2=1)",2
8596,"Row(_1='hdf5', _2=1)",1
8597,"Row(_1='popsql', _2=0)",1
8598,"Row(_1='aws-codepipeline', _2=1)",2
8599,"Row(_1='aws-fargate', _2=1)",1
8600,"Row(_1='aws-code-deploy', _2=1)",2
8601,"Row(_1='selection', _2=0)",4
8602,"Row(_1='jsp', _2=-1)",1
8603,"Row(_1='tomcat', _2=-1)",1
8604,"Row(_1='centos', _2=-1)",2
8605,"Row(_1='web.xml', _2=-1)",1
8606,"Row(_1='discord', _2=-1)",5
8607,"Row(_1='discord.py', _2=-1)",8
8608,"Row(_1='swiftui-tabview', _2=0)",2
8609,"Row(_1='html', _2=4)",4
8610,"Row(_1='css', _2=4)",4
8611,"Row(_1='mutation-observers', _2=4)",1
8612,"Row(_1='asp.net-mvc-4', _2=-1)",1
8613,"Row(_1='dom', _2=2)",1
8614,"Row(_1='ace-editor', _2=1)",1
8615,"Row(_1='firemonkey', _2=1)",1
8616,"Row(_1='pygame-surface', _2=0)",3
8617,"Row(_1='expression', _2=1)",2
8618,"Row(_1='prometheus-alertmanager', _2=1)",2
8619,"Row(_1='alertmanager', _2=1)",2
8620,"Row(_1='material-ui', _2=3)",2
8621,"Row(_1='asciidoc', _2=3)",1
8622,"Row(_1='asciidoctor', _2=3)",1
8623,"Row(_1='asciidoctor-pdf', _2=3)",1
8624,"Row(_1='html-webpack-plugin', _2=0)",1
8625,"Row(_1='fluentvalidation', _2=0)",1
8626,"Row(_1='streaming', _2=1)",1
8627,"Row(_1='blazor-webassembly', _2=1)",3
8628,"Row(_1='iasyncenumerable', _2=1)",1
8629,"Row(_1='d3.js', _2=3)",1
8630,"Row(_1='r-markdown', _2=3)",1
8631,"Row(_1='r2d3', _2=3)",1
8632,"Row(_1='polymer', _2=0)",2
8633,"Row(_1='build-automation', _2=0)",2
8634,"Row(_1='assembly', _2=-1)",2
8635,"Row(_1='usb', _2=-1)",1
8636,"Row(_1='nasm', _2=-1)",1
8637,"Row(_1='boot', _2=-1)",1
8638,"Row(_1='heroku-postgres', _2=1)",1
8639,"Row(_1='heading', _2=-3)",1
8640,"Row(_1='hadoop', _2=-1)",2
8641,"Row(_1='hive', _2=-1)",1
8642,"Row(_1='hiveql', _2=-1)",1
8643,"Row(_1='beeline', _2=-1)",1
8644,"Row(_1='kubernetes-ingress', _2=0)",8
8645,"Row(_1='nginx-ingress', _2=0)",6
8646,"Row(_1='ffi', _2=0)",1
8647,"Row(_1='typescript', _2=6)",1
8648,"Row(_1='serversocket', _2=0)",3
8649,"Row(_1='dependency-management', _2=0)",2
8650,"Row(_1='access-violation', _2=1)",1
8651,"Row(_1='vscode-debugger', _2=1)",2
8652,"Row(_1='arm64', _2=1)",2
8653,"Row(_1='conditional-breakpoint', _2=1)",1
8654,"Row(_1='variant', _2=1)",1
8655,"Row(_1='boost-variant', _2=1)",1
8656,"Row(_1='mlpack', _2=1)",1
8657,"Row(_1='sid', _2=0)",1
8658,"Row(_1='apex', _2=1)",2
8659,"Row(_1='salesforce-einstein', _2=1)",1
8660,"Row(_1='react-testing', _2=0)",1
8661,"Row(_1='shared-memory', _2=2)",1
8662,"Row(_1='power-platform', _2=0)",1
8663,"Row(_1='passport.js', _2=1)",1
8664,"Row(_1='gcc', _2=1)",3
8665,"Row(_1='localtime', _2=1)",1
8666,"Row(_1='stm32', _2=1)",2
8667,"Row(_1='thumb', _2=1)",1
8668,"Row(_1='reference', _2=0)",7
8669,"Row(_1='automapper', _2=0)",5
8670,"Row(_1='antlr', _2=0)",3
8671,"Row(_1='swiftlint', _2=0)",2
8672,"Row(_1='executable', _2=0)",5
8673,"Row(_1='entity-framework-5', _2=0)",2
8674,"Row(_1='cygwin', _2=0)",2
8675,"Row(_1='mobx-react', _2=0)",1
8676,"Row(_1='scala-3', _2=1)",1
8677,"Row(_1='http-proxy-middleware', _2=0)",1
8678,"Row(_1='adobe', _2=0)",2
8679,"Row(_1='worker', _2=0)",2
8680,"Row(_1='dyno', _2=0)",1
8681,"Row(_1='spring-repositories', _2=0)",1
8682,"Row(_1='jcodec', _2=0)",1
8683,"Row(_1='workflow', _2=0)",3
8684,"Row(_1='git-rebase', _2=0)",2
8685,"Row(_1='git-revert', _2=0)",1
8686,"Row(_1='query-optimization', _2=1)",2
8687,"Row(_1='yaws', _2=0)",1
8688,"Row(_1='erl', _2=0)",1
8689,"Row(_1='sum', _2=4)",1
8690,"Row(_1='logic', _2=4)",1
8691,"Row(_1='sequence', _2=4)",1
8692,"Row(_1='fractions', _2=4)",1
8693,"Row(_1='grpc-c++', _2=1)",1
8694,"Row(_1='azure-monitoring', _2=1)",1
8695,"Row(_1='sql-query-store', _2=1)",1
8696,"Row(_1='azure-monitor', _2=1)",1
8697,"Row(_1='surf', _2=0)",1
8698,"Row(_1='pubnub', _2=1)",1
8699,"Row(_1='cx-oracle', _2=0)",4
8700,"Row(_1='instantclient', _2=0)",1
8701,"Row(_1='oracle-wallet', _2=0)",1
8702,"Row(_1='swiftui-list', _2=2)",1
8703,"Row(_1='swiftui-navigationlink', _2=2)",1
8704,"Row(_1='php', _2=-5)",1
8705,"Row(_1='glpk', _2=0)",1
8706,"Row(_1='pymathprog', _2=0)",1
8707,"Row(_1='lp-file', _2=0)",1
8708,"Row(_1='temporal-tables', _2=0)",2
8709,"Row(_1='ef-core-6.0', _2=0)",1
8710,"Row(_1='mysqli', _2=0)",3
8711,"Row(_1='ssas', _2=0)",2
8712,"Row(_1='azure-analysis-services', _2=0)",1
8713,"Row(_1='analysisservices', _2=0)",1
8714,"Row(_1='pageloadstrategy', _2=0)",1
8715,"Row(_1='decltype', _2=0)",1
8716,"Row(_1='insert', _2=1)",2
8717,"Row(_1='bulkinsert', _2=1)",1
8718,"Row(_1='raw', _2=0)",1
8719,"Row(_1='angular-cli', _2=0)",8
8720,"Row(_1='database', _2=3)",1
8721,"Row(_1='snowflake-cloud-data-platform', _2=3)",1
8722,"Row(_1='shared', _2=3)",1
8723,"Row(_1='masking', _2=3)",1
8724,"Row(_1='data-masking', _2=3)",1
8725,"Row(_1='jsonassert', _2=0)",1
8726,"Row(_1='jsonunit', _2=0)",1
8727,"Row(_1='traits', _2=1)",1
8728,"Row(_1='strategy-pattern', _2=1)",2
8729,"Row(_1='dynamic-dispatch', _2=1)",1
8730,"Row(_1='static-dispatch', _2=1)",1
8731,"Row(_1='rank', _2=0)",1
8732,"Row(_1='docker-for-windows', _2=0)",1
8733,"Row(_1='azure-keyvault', _2=1)",2
8734,"Row(_1='aws-iot', _2=0)",2
8735,"Row(_1='aws-iot-sitewise', _2=0)",1
8736,"Row(_1='aws-application-load-balancer', _2=0)",2
8737,"Row(_1='android-jetpack-compose-list', _2=0)",1
8738,"Row(_1='bundle', _2=0)",6
8739,"Row(_1='flask-pymongo', _2=0)",1
8740,"Row(_1='mathematical-expressions', _2=0)",2
8741,"Row(_1='union', _2=1)",1
8742,"Row(_1='syntax-highlighting', _2=1)",1
8743,"Row(_1='vscode-extensions', _2=1)",5
8744,"Row(_1='shiny', _2=2)",4
8745,"Row(_1='.net-3.5', _2=0)",1
8746,"Row(_1='usaepay', _2=0)",1
8747,"Row(_1='vb6', _2=0)",1
8748,"Row(_1='interop', _2=0)",3
8749,"Row(_1='firebase-analytics', _2=1)",1
8750,"Row(_1='nolio', _2=0)",1
8751,"Row(_1='left-join', _2=0)",2
8752,"Row(_1='winapp', _2=0)",1
8753,"Row(_1='fgets', _2=0)",5
8754,"Row(_1='strlen', _2=0)",1
8755,"Row(_1='cryptography', _2=1)",4
8756,"Row(_1='gnupg', _2=1)",1
8757,"Row(_1='build', _2=1)",2
8758,"Row(_1='favicon', _2=1)",1
8759,"Row(_1='dependency-injection', _2=1)",4
8760,"Row(_1='autofac', _2=1)",1
8761,"Row(_1='conda-pack', _2=1)",1
8762,"Row(_1='cd', _2=0)",1
8763,"Row(_1='easy-digital-downloads', _2=0)",1
8764,"Row(_1='cypress', _2=-1)",2
8765,"Row(_1='mean', _2=0)",2
8766,"Row(_1='na', _2=0)",5
8767,"Row(_1='or-tools', _2=2)",1
8768,"Row(_1='traveling-salesman', _2=2)",1
8769,"Row(_1='recurly', _2=0)",1
8770,"Row(_1='common-workflow-language', _2=0)",1
8771,"Row(_1='powerpoint', _2=2)",1
8772,"Row(_1='toast', _2=2)",2
8773,"Row(_1='laravel-nova', _2=2)",1
8774,"Row(_1='aar', _2=1)",1
8775,"Row(_1='numpy', _2=5)",1
8776,"Row(_1='performance', _2=5)",1
8777,"Row(_1='pool', _2=0)",1
8778,"Row(_1='keyword-argument', _2=0)",2
8779,"Row(_1='race-condition', _2=1)",1
8780,"Row(_1='fluentvalidation', _2=1)",1
8781,"Row(_1='tron', _2=0)",1
8782,"Row(_1='pascals-triangle', _2=-1)",1
8783,"Row(_1='weather', _2=1)",1
8784,"Row(_1='pvlib', _2=1)",2
8785,"Row(_1='google-dfp', _2=0)",1
8786,"Row(_1='google-ad-manager', _2=0)",2
8787,"Row(_1='openldap', _2=1)",2
8788,"Row(_1='apache-directory', _2=1)",1
8789,"Row(_1='sum', _2=1)",6
8790,"Row(_1='generics', _2=2)",3
8791,"Row(_1='refactoring', _2=2)",1
8792,"Row(_1='instanceof', _2=2)",1
8793,"Row(_1='maintainability', _2=2)",1
8794,"Row(_1='wrapper', _2=1)",2
8795,"Row(_1='maven-3', _2=1)",1
8796,"Row(_1='spring-boot-maven-plugin', _2=1)",1
8797,"Row(_1='perforce', _2=0)",4
8798,"Row(_1='geometryreader', _2=0)",1
8799,"Row(_1='viewbuilder', _2=0)",1
8800,"Row(_1='uicomponents', _2=1)",1
8801,"Row(_1='material-design', _2=0)",4
8802,"Row(_1='angular8', _2=1)",2
8803,"Row(_1='angular-ngmodel', _2=1)",1
8804,"Row(_1='angular-load-children', _2=1)",1
8805,"Row(_1='iterable', _2=0)",2
8806,"Row(_1='webpack-encore', _2=1)",1
8807,"Row(_1='android-vpn-service', _2=0)",1
8808,"Row(_1='database-design', _2=-2)",2
8809,"Row(_1='deezer', _2=1)",1
8810,"Row(_1='nan', _2=1)",3
8811,"Row(_1='saxparser', _2=0)",1
8812,"Row(_1='domparser', _2=0)",1
8813,"Row(_1='linq', _2=-1)",3
8814,"Row(_1='entity-framework-core', _2=-1)",2
8815,"Row(_1='ef-core-5.0', _2=-1)",1
8816,"Row(_1='photo', _2=0)",2
8817,"Row(_1='messenger', _2=0)",1
8818,"Row(_1='lubridate', _2=1)",2
8819,"Row(_1='stringr', _2=0)",2
8820,"Row(_1='market-basket-analysis', _2=0)",1
8821,"Row(_1='drag', _2=0)",1
8822,"Row(_1='ecmascript-6', _2=2)",1
8823,"Row(_1='ecmascript-2020', _2=2)",1
8824,"Row(_1='bit-manipulation', _2=1)",2
8825,"Row(_1='google-auth-library', _2=0)",1
8826,"Row(_1='powershell', _2=-1)",4
8827,"Row(_1='window', _2=-1)",1
8828,"Row(_1='admin', _2=-1)",1
8829,"Row(_1='mathematical-optimization', _2=0)",3
8830,"Row(_1='linear-programming', _2=0)",2
8831,"Row(_1='lpsolve', _2=0)",1
8832,"Row(_1='tags', _2=-2)",1
8833,"Row(_1='href', _2=-2)",1
8834,"Row(_1='mapkit', _2=0)",1
8835,"Row(_1='mkannotationview', _2=0)",1
8836,"Row(_1='webauthn', _2=5)",1
8837,"Row(_1='fido-u2f', _2=5)",1
8838,"Row(_1='match', _2=0)",4
8839,"Row(_1='socat', _2=0)",1
8840,"Row(_1='contao', _2=0)",2
8841,"Row(_1='reactjs', _2=4)",3
8842,"Row(_1='material-ui', _2=4)",1
8843,"Row(_1='apply', _2=1)",2
8844,"Row(_1='pwcca', _2=1)",1
8845,"Row(_1='pointers', _2=6)",1
8846,"Row(_1='pass-by-reference', _2=6)",1
8847,"Row(_1='post-increment', _2=6)",1
8848,"Row(_1='privacy', _2=0)",2
8849,"Row(_1='privacy-policy', _2=0)",1
8850,"Row(_1='darknet', _2=0)",2
8851,"Row(_1='semaphore', _2=0)",2
8852,"Row(_1='console.writeline', _2=0)",1
8853,"Row(_1='cqrs', _2=0)",2
8854,"Row(_1='axon', _2=0)",1
8855,"Row(_1='activecollab', _2=0)",1
8856,"Row(_1='azure-sql-data-warehouse', _2=0)",1
8857,"Row(_1='quickbooks', _2=0)",2
8858,"Row(_1='alignment', _2=0)",2
8859,"Row(_1='gtag.js', _2=1)",1
8860,"Row(_1='mysql', _2=4)",1
8861,"Row(_1='django', _2=4)",1
8862,"Row(_1='consensus', _2=0)",1
8863,"Row(_1='vert.x', _2=0)",3
8864,"Row(_1='agroal', _2=0)",1
8865,"Row(_1='android-videoview', _2=1)",1
8866,"Row(_1='ontouchlistener', _2=1)",1
8867,"Row(_1='gesturedetector', _2=1)",1
8868,"Row(_1='python-requests-html', _2=0)",2
8869,"Row(_1='class-attributes', _2=0)",1
8870,"Row(_1='spring-cloud-config', _2=0)",1
8871,"Row(_1='laravel', _2=4)",1
8872,"Row(_1='eloquent', _2=4)",1
8873,"Row(_1='php-8', _2=4)",1
8874,"Row(_1='mac-catalyst', _2=1)",1
8875,"Row(_1='xslt', _2=1)",2
8876,"Row(_1='xslt-1.0', _2=1)",1
8877,"Row(_1='anaconda', _2=3)",2
8878,"Row(_1='libgcc', _2=3)",1
8879,"Row(_1='camunda', _2=0)",2
8880,"Row(_1='camunda-modeler', _2=0)",1
8881,"Row(_1='a-star', _2=0)",1
8882,"Row(_1='spring-data-cassandra', _2=0)",1
8883,"Row(_1='winforms', _2=2)",2
8884,"Row(_1='angular-httpclient', _2=0)",1
8885,"Row(_1='postgresql', _2=3)",2
8886,"Row(_1='pivot', _2=3)",1
8887,"Row(_1='pivot-table', _2=3)",1
8888,"Row(_1='data-structures', _2=-2)",1
8889,"Row(_1='utf-16', _2=0)",1
8890,"Row(_1='wstring', _2=0)",1
8891,"Row(_1='lossless-compression', _2=0)",1
8892,"Row(_1='google-nearby-connections', _2=0)",1
8893,"Row(_1='angular-module', _2=0)",2
8894,"Row(_1='qt5', _2=1)",1
8895,"Row(_1='adobe-indesign', _2=2)",1
8896,"Row(_1='extendscript', _2=2)",1
8897,"Row(_1='adobe-extension', _2=2)",1
8898,"Row(_1='typescript-decorator', _2=0)",1
8899,"Row(_1='exchange-server', _2=1)",1
8900,"Row(_1='spinnaker', _2=0)",1
8901,"Row(_1='None', _2=28)",1
8902,"Row(_1='ag-grid-react', _2=0)",2
8903,"Row(_1='treemap', _2=0)",1
8904,"Row(_1='hangfire', _2=1)",1
8905,"Row(_1='google-sheets-api', _2=1)",3
8906,"Row(_1='browserify', _2=0)",1
8907,"Row(_1='signalr', _2=0)",3
8908,"Row(_1='python-datetime', _2=2)",1
8909,"Row(_1='apache', _2=4)",1
8910,"Row(_1='.htaccess', _2=4)",2
8911,"Row(_1='redirect', _2=4)",1
8912,"Row(_1='mod-rewrite', _2=4)",1
8913,"Row(_1='url-rewriting', _2=4)",2
8914,"Row(_1='kubernetes-operator', _2=2)",1
8915,"Row(_1='apache-commons', _2=0)",2
8916,"Row(_1='bzip2', _2=0)",1
8917,"Row(_1='apache-commons-compress', _2=0)",1
8918,"Row(_1='nearest-neighbor', _2=0)",2
8919,"Row(_1='euclidean-distance', _2=0)",2
8920,"Row(_1='tensorflow-datasets', _2=1)",2
8921,"Row(_1='tensorboard', _2=0)",1
8922,"Row(_1='data-masking', _2=0)",2
8923,"Row(_1='vpd', _2=0)",1
8924,"Row(_1='hover', _2=0)",2
8925,"Row(_1='iis-express', _2=1)",1
8926,"Row(_1='terraform', _2=2)",5
8927,"Row(_1='ibm-cloud', _2=2)",1
8928,"Row(_1='gssapi', _2=0)",1
8929,"Row(_1='arcpy', _2=-1)",2
8930,"Row(_1='strptime', _2=0)",1
8931,"Row(_1='timetk', _2=0)",1
8932,"Row(_1='spring-cloud', _2=0)",7
8933,"Row(_1='valueerror', _2=0)",3
8934,"Row(_1='kaggle', _2=0)",3
8935,"Row(_1='computational-geometry', _2=0)",1
8936,"Row(_1='appium', _2=0)",14
8937,"Row(_1='appium-desktop', _2=0)",1
8938,"Row(_1='ubuntu', _2=4)",1
8939,"Row(_1='winapi', _2=-2)",1
8940,"Row(_1='seo', _2=0)",1
8941,"Row(_1='neovim', _2=2)",1
8942,"Row(_1='fzf', _2=2)",1
8943,"Row(_1='fuzzyfinder', _2=2)",1
8944,"Row(_1='spacevim', _2=2)",1
8945,"Row(_1='typescript-generics', _2=3)",1
8946,"Row(_1='x86-16', _2=0)",3
8947,"Row(_1='cowplot', _2=0)",1
8948,"Row(_1='fgets', _2=1)",2
8949,"Row(_1='azure-iot-hub', _2=0)",4
8950,"Row(_1='fast-refresh', _2=0)",1
8951,"Row(_1='core', _2=0)",1
8952,"Row(_1='freertos', _2=0)",2
8953,"Row(_1='arduino-esp32', _2=0)",2
8954,"Row(_1='console.log', _2=0)",2
8955,"Row(_1='glassfish', _2=0)",1
8956,"Row(_1='tf.keras', _2=1)",2
8957,"Row(_1='bash', _2=3)",2
8958,"Row(_1='shell', _2=3)",1
8959,"Row(_1='thrift', _2=1)",1
8960,"Row(_1='django-rest-framework-simplejwt', _2=0)",1
8961,"Row(_1='amazon-emr', _2=0)",2
8962,"Row(_1='min', _2=0)",3
8963,"Row(_1='click', _2=0)",4
8964,"Row(_1='avd', _2=0)",4
8965,"Row(_1='string-literals', _2=0)",1
8966,"Row(_1='android-external-storage', _2=0)",1
8967,"Row(_1='sql-update', _2=1)",1
8968,"Row(_1='confluent-kafka-python', _2=0)",2
8969,"Row(_1='grails', _2=-1)",1
8970,"Row(_1='amazon-elastic-beanstalk', _2=-1)",1
8971,"Row(_1='grails-plugin', _2=-1)",1
8972,"Row(_1='windows-server', _2=2)",1
8973,"Row(_1='sim800', _2=0)",1
8974,"Row(_1='forecast', _2=0)",1
8975,"Row(_1='arduino', _2=4)",1
8976,"Row(_1='esp8266', _2=4)",1
8977,"Row(_1='ntp', _2=4)",1
8978,"Row(_1='platformio', _2=4)",1
8979,"Row(_1='swap', _2=0)",5
8980,"Row(_1='streamreader', _2=0)",1
8981,"Row(_1='modularization', _2=0)",1
8982,"Row(_1='triangulation', _2=0)",1
8983,"Row(_1='python-collections', _2=0)",1
8984,"Row(_1='factory', _2=0)",1
8985,"Row(_1='listener', _2=1)",1
8986,"Row(_1='f#', _2=5)",1
8987,"Row(_1='python', _2=18)",1
8988,"Row(_1='multithreading', _2=18)",1
8989,"Row(_1='python-multithreading', _2=18)",1
8990,"Row(_1='python-internals', _2=18)",1
8991,"Row(_1='many-to-many', _2=-1)",1
8992,"Row(_1='vaadin-flow', _2=2)",2
8993,"Row(_1='vaadin-grid', _2=2)",2
8994,"Row(_1='nebular', _2=0)",2
8995,"Row(_1='math', _2=2)",2
8996,"Row(_1='sql-server-ce', _2=0)",1
8997,"Row(_1='jbpm', _2=0)",1
8998,"Row(_1='redhat-bpm', _2=0)",1
8999,"Row(_1='echarts', _2=0)",3
9000,"Row(_1='echarts4r', _2=0)",1
9001,"Row(_1='snap', _2=0)",2
9002,"Row(_1='guice', _2=0)",3
9003,"Row(_1='divi-theme', _2=0)",2
9004,"Row(_1='jpa', _2=-1)",1
9005,"Row(_1='jbpm', _2=-1)",1
9006,"Row(_1='viper-go', _2=0)",1
9007,"Row(_1='cobra', _2=0)",1
9008,"Row(_1='regex-group', _2=0)",3
9009,"Row(_1='macos-catalina', _2=0)",1
9010,"Row(_1='master-pages', _2=0)",1
9011,"Row(_1='jquery-select2', _2=1)",5
9012,"Row(_1='observablecollection', _2=1)",1
9013,"Row(_1='flask-mysql', _2=0)",1
9014,"Row(_1='python-multiprocessing', _2=1)",2
9015,"Row(_1='ranking', _2=0)",2
9016,"Row(_1='recursive-query', _2=1)",1
9017,"Row(_1='casting', _2=1)",4
9018,"Row(_1='isset', _2=0)",1
9019,"Row(_1='cytoscape.js', _2=0)",1
9020,"Row(_1='parameter-pack', _2=1)",1
9021,"Row(_1='default-template-argument', _2=1)",1
9022,"Row(_1='quarkus', _2=0)",6
9023,"Row(_1='notepad++', _2=0)",1
9024,"Row(_1='xcode', _2=30)",1
9025,"Row(_1='macos', _2=30)",1
9026,"Row(_1='macos-monterey', _2=30)",1
9027,"Row(_1='sharepoint', _2=1)",4
9028,"Row(_1='azure-logic-apps', _2=1)",1
9029,"Row(_1='azure-automation', _2=1)",1
9030,"Row(_1='azure-runbook', _2=1)",1
9031,"Row(_1='segmentation-fault', _2=1)",1
9032,"Row(_1='recvfrom', _2=1)",1
9033,"Row(_1='django-graphql-jwt', _2=0)",1
9034,"Row(_1='grant', _2=0)",1
9035,"Row(_1='planning', _2=2)",1
9036,"Row(_1='pddl', _2=2)",1
9037,"Row(_1='databricks-community-edition', _2=0)",1
9038,"Row(_1='pip', _2=-2)",2
9039,"Row(_1='rdcomclient', _2=0)",1
9040,"Row(_1='service-provider', _2=0)",1
9041,"Row(_1='action-mailbox', _2=1)",1
9042,"Row(_1='gremlin', _2=3)",1
9043,"Row(_1='graph-databases', _2=3)",1
9044,"Row(_1='tinkerpop', _2=3)",1
9045,"Row(_1='openpdf', _2=0)",1
9046,"Row(_1='data-analysis', _2=4)",1
9047,"Row(_1='pystan', _2=0)",2
9048,"Row(_1='spring-4', _2=0)",1
9049,"Row(_1='react-three-fiber', _2=0)",3
9050,"Row(_1='memoization', _2=0)",1
9051,"Row(_1='gevent', _2=0)",2
9052,"Row(_1='divide-and-conquer', _2=0)",3
9053,"Row(_1='off-by-one', _2=0)",1
9054,"Row(_1='data.table', _2=1)",5
9055,"Row(_1='python', _2=-6)",1
